system:index,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,VERIF,WDPAID,WDPA_PID,sum,.geo
00040000000000000f97,Not Applicable,Réserve Naturelle,Nature reserve,National,24937.5013304,0.0,Not Reported,Not Applicable,COD,Not Reported,Institut Congolais pour la Conservation de la Nature (ICCN),Not Reported,0,1962,Sankuru,Not Applicable,0.0,Sankuru,Not Reported,COD,1,0.0,0.0,Designated,2007,Not Reported,Not Applicable,State Verified,354001.0,354001,2181.289806366469,"{""type"":""Polygon"",""coordinates"":[[[23.19719342953115,-2.629478406583929],[23.21065106930937,-2.66414341130604],[23.228268965534102,-2.7024961724482583],[23.234404687926244,-2.7423872719246676],[23.236464789011652,-2.7518361108062486],[23.236429077373426,-2.762328387090031],[23.23634883976737,-2.7875134126298375],[23.23835096064365,-2.8137507145001015],[23.225682699074206,-2.8598757027647967],[23.229820666301652,-2.8703813243720133],[23.24231511207438,-2.8788179390250295],[23.251692591181172,-2.8830451594367075],[23.26421817235609,-2.883085284939904],[23.270456525346727,-2.889403862362395],[23.277742664020884,-2.895722387426637],[23.283989888479628,-2.899940685981745],[23.292350687807765,-2.896819349140299],[23.30905898149687,-2.893729186024168],[23.33719588278574,-2.9074632246887866],[23.3757670959038,-2.9212284436432308],[23.395601145482793,-2.921295361989075],[23.415430759257756,-2.9224056256154234],[23.426895160420102,-2.927689649605969],[23.436263728615785,-2.935069491669037],[23.448775946815328,-2.9403535215600423],[23.46334384243152,-2.9550953072195667],[23.46852083897718,-2.9677056524737444],[23.47264554533755,-2.984512037366371],[23.485117597380526,-3.001345102751217],[23.488207775029835,-3.01395101348685],[23.490232187056996,-3.033896563622399],[23.492207633126334,-3.0685393363220386],[23.503600565431608,-3.0969170332306715],[23.513990336622275,-3.112693312564888],[23.53379312606647,-3.1232569073205414],[23.555660580792747,-3.1422215286025974],[23.575423361508914,-3.165377574546898],[23.582696127737698,-3.175901078726661],[23.589995683983176,-3.1790715379694907],[23.60044785046377,-3.1770069605899813],[23.618217363549086,-3.1718165356271903],[23.63596007225336,-3.175027095079957],[23.64847229470845,-3.181363475666338],[23.656815284654833,-3.1845428221444685],[23.67141437401125,-3.1908881305799714],[23.684983464304253,-3.1930329294419786],[23.69752689752029,-3.189924957766314],[23.71630413970551,-3.1973314941736906],[23.738171626521744,-3.217348397831043],[23.748538991167564,-3.2425780471777688],[23.75787640941421,-3.2615069403054697],[23.771374040625606,-3.2867454305236072],[23.807323319963725,-3.315207855935511],[23.849015958076905,-3.3447404698517715],[23.862598339890088,-3.343737218387377],[23.87306386717521,-3.338520012456638],[23.879377970074593,-3.323840695560493],[23.892991568899987,-3.313384066201086],[23.914961624928985,-3.3029542240119145],[23.94421771437784,-3.3030434262565422],[23.96615651470535,-3.3031103519396394],[23.982851374863728,-3.309464528141912],[23.980983018428486,-3.3215576140381335],[23.989187742121473,-3.3291024233360766],[23.99365136242892,-3.338894601080074],[23.99361125201366,-3.351678865688538],[23.99657650968703,-3.3599594237831085],[24.00404102546729,-3.366750616531714],[24.012254697025327,-3.37203908285442],[24.02120859202566,-3.38109104650765],[24.026434681155862,-3.3841143147421637],[24.03617329223239,-3.3803820679740806],[24.04889069173231,-3.3826785204863774],[24.054870303476246,-3.3842035102078944],[24.05859816457923,-3.389478629677978],[24.064568849714053,-3.3932555412463077],[24.07055742262752,-3.393273342218675],[24.082543498224883,-3.388796376410061],[24.10200299733343,-3.3888588160054454],[24.113984617739227,-3.385884584575694],[24.127468993099413,-3.3814121253790312],[24.134946903205552,-3.3829371390967844],[24.131928102539433,-3.39120433202319],[24.135629115231165,-3.4055046666174595],[24.140819517232462,-3.421312161009068],[24.143780379920766,-3.4318490424820243],[24.14223753685752,-3.448392324739198],[24.142950944813368,-3.459673810376737],[24.155663821270373,-3.462723872924168],[24.167636569708588,-3.4642622377857957],[24.187118319896925,-3.456797680281841],[24.208085043324065,-3.4523475394539207],[24.229051755917435,-3.450153601696398],[24.23953513961066,-3.4486821511153978],[24.251530076227553,-3.441195306105695],[24.272501203010613,-3.436740681247167],[24.291983034037354,-3.4300297438185545],[24.30548076265086,-3.421040182454546],[24.31747573984458,-3.413553366442766],[24.33175819542731,-3.391779558088196],[24.34000758111527,-3.3857820444984985],[24.390052043021377,-3.4250355169637468],[24.409453557072037,-3.4476565464062463],[24.41467071456118,-3.4559459734654414],[24.428881881784193,-3.4604987824892235],[24.440894733334268,-3.446992115129888],[24.459658612625915,-3.428986309647269],[24.4843887600368,-3.420023494664858],[24.506871598925194,-3.409549069599398],[24.52786946714041,-3.3953111251411334],[24.535383055159354,-3.384796570543263],[24.543378198844493,-3.37915581868232],[24.566012594089663,-3.386000525589062],[24.57157757388793,-3.385215759879794],[24.587492151307732,-3.378469154175649],[24.60022732128034,-3.3701127467597463],[24.60978766063296,-3.3605524733859182],[24.60902957688275,-3.344972389918155],[24.612654791016016,-3.324616545529054],[24.618246543234175,-3.3136471835959465],[24.6397661752156,-3.2877398177622688],[24.648541682291047,-3.272984646177276],[24.64459987394202,-3.2601914785801287],[24.64701216955437,-3.2470193156815346],[24.643485051772434,-3.226641185412872],[24.64748485951662,-3.213870321425313],[24.65148471497189,-3.20209830412931],[24.65189941233918,-3.195311518623095],[24.65627821505542,-3.1913295428057764],[24.66939691832196,-3.1881636255318377],[24.67815904190308,-3.1793970429957854],[24.68255574435729,-3.1674243267747837],[24.68912841323623,-3.1602496218492617],[24.698679768762414,-3.1534806947023615],[24.701876966767106,-3.1443039282397565],[24.69990159596549,-3.139902730653153],[24.693939816186244,-3.1402906873866407],[24.689971221859604,-3.1394835701994137],[24.687193198471295,-3.137481467936605],[24.68680526645634,-3.1322865948109673],[24.691197426593003,-3.1223115884606236],[24.68922652810916,-3.1167154622219906],[24.696392285672275,-3.1083456946312906],[24.707517744552934,-3.1095674947048844],[24.717439218163126,-3.114383323754209],[24.733710534885432,-3.123203433813014],[24.7452150248554,-3.1320145872548246],[24.759894368832718,-3.141236051695364],[24.775340638202838,-3.1656318077026055],[24.78364798370225,-3.182027915885227],[24.786029109368503,-3.18322737995321],[24.79560281299558,-3.166474538634134],[24.798006319665642,-3.15809143999379],[24.809550858743812,-3.146930295875916],[24.813158325568715,-3.132161774996041],[24.82154140271802,-3.113005444250264],[24.8326668800208,-3.1130277386158545],[24.835837256523362,-3.117428859664033],[24.849745225475424,-3.118655143363736],[24.8557114745447,-3.1150744997295425],[24.85928324266808,-3.1170766529722744],[24.863247424177572,-3.1226772191175196],[24.86323845958937,-3.1258744481800615],[24.862426937023066,-3.134658868955142],[24.86200777337721,-3.1442459545273262],[24.864781361427422,-3.149043885146771],[24.871924765611222,-3.1542521395956946],[24.87389574306406,-3.1606464757118524],[24.875072963705346,-3.1694354117151375],[24.884347884675254,-3.1761998399680293],[24.902826358269188,-3.180150581193653],[24.91256508667782,-3.1782153917328113],[24.932037911155184,-3.172382825219022],[24.9418078560204,-3.1547961582671475],[24.951573265455036,-3.1372094507499213],[24.968143309304544,-3.122565766374164],[24.99442972961107,-3.118704171112564],[25.005840512033927,-3.1147667947208917],[25.008609671340718,-3.1084616450034153],[25.008734488432946,-3.1003639194980868],[25.004881791395597,-3.092257275503112],[24.999281203973567,-3.0889619870881346],[24.989524688865973,-3.0856488802258517],[24.99182555647982,-3.0763605679630883],[24.99883079952464,-3.0722671426224593],[25.00598768699386,-3.0750986297343488],[25.01087483633268,-3.081711480847182],[25.01901268513003,-3.0861706179288597],[25.02546507656201,-3.079196578793543],[25.024533112438657,-3.0692839775048943],[25.016265877931833,-3.0613467714754825],[25.018036171883914,-3.0488702313544094],[25.00922054149411,-3.0434747109421547],[24.996940198510856,-3.0400679275883498],[24.994594650842664,-3.032148586529155],[25.003223031644183,-3.024902575586576],[25.004930849863683,-3.0173176041024297],[25.008680995399136,-3.011538652533589],[25.01032642270897,-3.003498857383163],[25.012462325311166,-2.9960031102138873],[25.018299284966815,-2.98884622547048],[25.026147236075992,-2.984373769365426],[25.03186828805255,-2.9806593740779883],[25.037272745515445,-2.9725705200214567],[25.038048643648207,-2.966113737631979],[25.03337992316862,-2.958444119711427],[25.02637468260762,-2.949512520412335],[25.022031540174396,-2.9411829538106207],[25.025291119778522,-2.9310919964719604],[25.03254165528388,-2.9216787847586767],[25.036585993147444,-2.913353665614918],[25.042017253112906,-2.905777684962418],[25.044326989021666,-2.895838304197966],[25.0501862841486,-2.8888553390108305],[25.056482498376447,-2.8796785464463857],[25.060125633748285,-2.870746931948914],[25.065574605033206,-2.867300064919166],[25.070831906389312,-2.861851043646955],[25.070849734048476,-2.8518760813951793],[25.07491197163852,-2.845998969255424],[25.082064406081788,-2.8359124340773363],[25.088164456954924,-2.828648603652058],[25.102005474829625,-2.8175811346342767],[25.10670543034886,-2.808734247928431],[25.107623950115332,-2.794273373512151],[25.110098809990507,-2.7856539332959014],[25.114397353501502,-2.7751706004133525],[25.114317094518558,-2.7646827837745906],[25.110241504526527,-2.756321953971214],[25.105639687178908,-2.746092782326498],[25.10093528233935,-2.738779901247782],[25.099673433361012,-2.7296253340338588],[25.091722812494346,-2.723886467247646],[25.08303204229393,-2.7145179038264007],[25.078323238523073,-2.7086318658374036],[25.07660647875068,-2.701078178926392],[25.077226272510043,-2.6897877006865434],[25.077636481399722,-2.6821715739994265],[25.080173738179962,-2.6729055477486905],[25.08921677431976,-2.6671444359039396],[25.094772852283207,-2.657485985340408],[25.094977991000754,-2.646458641879119],[25.093586719041223,-2.637161392048369],[25.08907859508147,-2.6300982099435255],[25.084507969305744,-2.6242166200261883],[25.08192169917992,-2.6139250314315055],[25.075817187932024,-2.6074682834818295],[25.069333655587346,-2.603321329881511],[25.06114672885675,-2.5993794176690788],[25.053468211361995,-2.593413196710216],[25.04730126719346,-2.587063446397643],[25.044032763540024,-2.5811016239298747],[25.038057513113596,-2.573106400015209],[25.02918394666563,-2.566154686615826],[25.01771956701079,-2.564455798706708],[25.009612913420487,-2.5629664426632957],[25.002237601714132,-2.5515020689450334],[25.002371382121318,-2.5441535098656876],[25.007851625995546,-2.5396185736767465],[25.01629266909615,-2.5393688585014345],[25.022415027112572,-2.5347715639233854],[25.02992854834553,-2.525050664112936],[25.037205862341438,-2.5186028089152903],[25.042913509672893,-2.51215050243291],[25.047827446646064,-2.506549882887607],[25.04959766237473,-2.498634986584456],[25.046824139175882,-2.490706707960089],[25.039252535641808,-2.4874069834782406],[25.02719513607076,-2.4873891572662816],[25.019017210627318,-2.4879866145969167],[25.007539446581823,-2.485467231605246],[25.001898715246746,-2.4774809713734856],[25.011637400401334,-2.472883690691417],[25.017978245343034,-2.4716618507916928],[25.02437698533874,-2.4677601557931244],[25.030994356712238,-2.4596089458132204],[25.03409781619779,-2.4489472346607726],[25.035868105515817,-2.4405417950873614],[25.042828798463233,-2.435560967498638],[25.058350859187232,-2.429518930744556],[25.064250266544057,-2.422121267842066],[25.063287099694943,-2.4157804396377665],[25.0583910408192,-2.4075488904114146],[25.050917625327322,-2.399174743485872],[25.050150626586433,-2.4069425117406746],[25.044772897149194,-2.4152988709418146],[25.037245956045478,-2.418148235641627],[25.028889617206804,-2.4215371437097897],[25.020011551398415,-2.4155440978871754],[25.011280602095287,-2.4147905122459608],[25.002786028631686,-2.4133100485005685],[24.995994848739976,-2.4168818206113416],[24.98828060799591,-2.417024534024767],[24.975763869745535,-2.416565246022245],[24.96940077157626,-2.4111295986247394],[24.962373189314018,-2.4063494414913165],[24.94874171490376,-2.404467707102428],[24.81188969834209,-2.404246939473353],[24.675037650352948,-2.4040262190437383],[24.66698449613258,-2.23289485899671],[24.565914537635855,-2.0423396453054647],[24.547333475260203,-2.0191612088129314],[24.54509500876242,-2.0068407546947284],[24.531160288155277,-1.9873723185037009],[24.520404948984602,-1.9507809038696604],[24.524422635522832,-1.9355174005074292],[24.520297907995705,-1.9068810291818135],[24.502265296596935,-1.8903734648101975],[24.489097608253324,-1.8799837822301944],[24.486890351161485,-1.8732906668981637],[24.486622771044942,-1.8614160804424271],[24.483987477889222,-1.8539649026056788],[24.486047545693733,-1.8439140827418472],[24.478649942331938,-1.7526853120661205],[24.338676537158392,-1.7441729164850897],[24.19870307853846,-1.7356605254322173],[24.187475078607914,-1.7349336545933538],[24.035125433085085,-1.7327799158399635],[24.022202944515577,-1.745813837725183],[24.010600431475158,-1.7552671398092277],[23.998302151173014,-1.7649835476208122],[23.983613943148647,-1.7692330445909432],[23.973603265804776,-1.769705744177368],[23.959200355745104,-1.7697057584221503],[23.94610391113006,-1.7697057075662952],[23.93310122966637,-1.7683144904970363],[23.920000360512592,-1.7663747709960331],[23.902204088151336,-1.7635967552967315],[23.890601503110258,-1.762205547739781],[23.878303356462016,-1.7613761006491886],[23.86580448376486,-1.761376154690881],[23.852199767275252,-1.7627673379256303],[23.837801299547245,-1.764983532326749],[23.824700469888754,-1.768314511582626],[23.811902876060596,-1.7744234608995402],[23.80080415008254,-1.781923656410287],[23.78920160193833,-1.7935931520366577],[23.78310154475352,-1.8066538347517043],[23.78249954243793,-1.8188762693708684],[23.78249954243793,-1.832766314033921],[23.78249954243793,-1.8463754836819302],[23.78310154475352,-1.858593476045129],[23.78310154475352,-1.8724835196061596],[23.78249954243793,-1.8841574890772255],[23.781701350390126,-1.8949841421025233],[23.780301152266,-1.9060962535487789],[23.774700594572437,-1.9174848083747225],[23.761104723520116,-1.923874684814187],[23.750300352559833,-1.925265932517616],[23.73640132705654,-1.9272056093519034],[23.72470066014834,-1.9285968755414482],[23.711100421181815,-1.9299836245395559],[23.697928236112357,-1.931388287461243],[23.684564318816236,-1.9238077796794861],[23.684283374931542,-1.937706790748902],[23.68134925519252,-1.9484487897248488],[23.664814901985846,-1.9591640127168244],[23.649261603687965,-1.9669540649109807],[23.640517301658015,-1.9679128034993971],[23.60068415493934,-1.974672746368149],[23.58902801565639,-1.9765990703689735],[23.576390961954097,-1.9824360386178765],[23.563753903350353,-1.987296513293996],[23.554041920923122,-1.987274180573742],[23.523938590874412,-1.9862352075009766],[23.509370704798744,-1.9881571016025599],[23.49285418427972,-1.9910554906942326],[23.464672613912768,-1.9997864258201028],[23.43845309892768,-2.001685979546489],[23.429717736921816,-1.9987340735089099],[23.413241398956075,-1.9850223628196138],[23.40160759189178,-1.9752257248487732],[23.39190454897061,-1.973250299178151],[23.377332263814527,-1.977125266087963],[23.348187519600746,-1.9829221393666825],[23.33458286608933,-1.9897311811335827],[23.32775590208498,-2.00241730449305],[23.3199391504714,-2.0238878740361765],[23.311185910984026,-2.0307058114727656],[23.296613550639506,-2.0355573616340736],[23.297866617823043,-2.0358560610622067],[23.288475689722627,-2.036881669976941],[23.267624989824508,-2.033688999519608],[23.26549356148183,-2.0546690406379695],[23.26644773926657,-2.0924465350461072],[23.2736403304821,-2.136533683171791],[23.279802816994675,-2.176424801821807],[23.291186836877564,-2.213176739922991],[23.327657867311213,-2.2274368950957584],[23.31304534460494,-2.230544926120428],[23.298419507646226,-2.2410015104061123],[23.292118808229468,-2.256728780375068],[23.28684816026323,-2.277699888861216],[23.277390384778094,-2.3049583938095406],[23.27526343931519,-2.3206901204866397],[23.266862448632395,-2.3416567765814507],[23.256405862419765,-2.3510699729274425],[23.249110773481753,-2.3489518763281616],[23.24179343558247,-2.3541779153882945],[23.237575120177915,-2.372005441248499],[23.237552766363905,-2.3804019175913402],[23.230204229189805,-2.397168102109132],[23.222810997067334,-2.429148789071411],[23.222726305215325,-2.4595777151973603],[23.225771843233534,-2.488963193308066],[23.22257018866307,-2.515187181412288],[23.210958673155574,-2.5613210340273316],[23.206709184619427,-2.586488204606082],[23.199369503847905,-2.600106297050963],[23.197238048844845,-2.614790105599445],[23.19719342953115,-2.629478406583929]]]}"
